year,county_full,amount,name,state,lat,lon,change
2012,"WALWORTH COUNTY, WI",44,Walworth County,WI,42.66811,-88.541731,14
2013,"WALWORTH COUNTY, WI",792,Walworth County,WI,42.66811,-88.541731,748
2014,"WALWORTH COUNTY, WI",850,Walworth County,WI,42.66811,-88.541731,58
2015,"WALWORTH COUNTY, WI",100,Walworth County,WI,42.66811,-88.541731,-750
2016,"WALWORTH COUNTY, WI",175,Walworth County,WI,42.66811,-88.541731,75
2017,"WALWORTH COUNTY, WI",140,Walworth County,WI,42.66811,-88.541731,-35
2018,"WALWORTH COUNTY, WI",838,Walworth County,WI,42.66811,-88.541731,698
2019,"WALWORTH COUNTY, WI",831,Walworth County,WI,42.66811,-88.541731,-7
2020,"WALWORTH COUNTY, WI",435,Walworth County,WI,42.66811,-88.541731,-396
2021,"WALWORTH COUNTY, WI",506,Walworth County,WI,42.66811,-88.541731,71
2022,"WALWORTH COUNTY, WI",495,Walworth County,WI,42.66811,-88.541731,-11
2010,"WAPELLO COUNTY, IA",0,Wapello County,IA,41.031275,-92.409466,NA
2011,"WAPELLO COUNTY, IA",30,Wapello County,IA,41.031275,-92.409466,30
2012,"WAPELLO COUNTY, IA",0,Wapello County,IA,41.031275,-92.409466,-30
2013,"WAPELLO COUNTY, IA",1000,Wapello County,IA,41.031275,-92.409466,1000
2014,"WAPELLO COUNTY, IA",288,Wapello County,IA,41.031275,-92.409466,-712
2015,"WAPELLO COUNTY, IA",26,Wapello County,IA,41.031275,-92.409466,-262
2016,"WAPELLO COUNTY, IA",2000,Wapello County,IA,41.031275,-92.409466,1974
2017,"WAPELLO COUNTY, IA",300,Wapello County,IA,41.031275,-92.409466,-1700
2018,"WAPELLO COUNTY, IA",500,Wapello County,IA,41.031275,-92.409466,200
2019,"WAPELLO COUNTY, IA",0,Wapello County,IA,41.031275,-92.409466,-500
2020,"WAPELLO COUNTY, IA",0,Wapello County,IA,41.031275,-92.409466,0
2021,"WAPELLO COUNTY, IA",200,Wapello County,IA,41.031275,-92.409466,200
2022,"WAPELLO COUNTY, IA",0,Wapello County,IA,41.031275,-92.409466,-200
2010,"WARD COUNTY, ND",0,Ward County,ND,48.216686,-101.540537,NA
2011,"WARD COUNTY, ND",47,Ward County,ND,48.216686,-101.540537,47
2012,"WARD COUNTY, ND",351,Ward County,ND,48.216686,-101.540537,304
2013,"WARD COUNTY, ND",132,Ward County,ND,48.216686,-101.540537,-219
2014,"WARD COUNTY, ND",662.25,Ward County,ND,48.216686,-101.540537,530.25
2015,"WARD COUNTY, ND",155,Ward County,ND,48.216686,-101.540537,-507.25
2016,"WARD COUNTY, ND",691,Ward County,ND,48.216686,-101.540537,536
2017,"WARD COUNTY, ND",0,Ward County,ND,48.216686,-101.540537,-691
2018,"WARD COUNTY, ND",302,Ward County,ND,48.216686,-101.540537,302
2019,"WARD COUNTY, ND",500,Ward County,ND,48.216686,-101.540537,198
2020,"WARD COUNTY, ND",450,Ward County,ND,48.216686,-101.540537,-50
2021,"WARD COUNTY, ND",250,Ward County,ND,48.216686,-101.540537,-200
2022,"WARD COUNTY, ND",100,Ward County,ND,48.216686,-101.540537,-150
2010,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,NA
2011,"WARD COUNTY, TX",60,Ward County,TX,31.513069,-103.105113,60
2012,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,-60
2013,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,0
2014,"WARD COUNTY, TX",375,Ward County,TX,31.513069,-103.105113,375
2015,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,-375
2016,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,0
2017,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,0
2018,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,0
2019,"WARD COUNTY, TX",100,Ward County,TX,31.513069,-103.105113,100
2020,"WARD COUNTY, TX",37,Ward County,TX,31.513069,-103.105113,-63
2021,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,-37
2022,"WARD COUNTY, TX",0,Ward County,TX,31.513069,-103.105113,0
2010,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,NA
2011,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,0
2012,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,0
2013,"WARE COUNTY, GA",131,Ware County,GA,31.050881,-82.421507,131
2014,"WARE COUNTY, GA",2047.25,Ware County,GA,31.050881,-82.421507,1916.25
2015,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,-2047.25
2016,"WARE COUNTY, GA",1335,Ware County,GA,31.050881,-82.421507,1335
2017,"WARE COUNTY, GA",2500,Ware County,GA,31.050881,-82.421507,1165
2018,"WARE COUNTY, GA",2500,Ware County,GA,31.050881,-82.421507,0
2019,"WARE COUNTY, GA",250,Ware County,GA,31.050881,-82.421507,-2250
2020,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,-250
2021,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,0
2022,"WARE COUNTY, GA",0,Ware County,GA,31.050881,-82.421507,0
2010,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,NA
2011,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2012,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2013,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2014,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2015,"WARREN COUNTY, GA",50,Warren County,GA,33.419169,-82.688012,50
2016,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,-50
2017,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2018,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2019,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2020,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2021,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2022,"WARREN COUNTY, GA",0,Warren County,GA,33.419169,-82.688012,0
2010,"WARREN COUNTY, IA",76,Warren County,IA,41.332446,-93.568751,NA
2011,"WARREN COUNTY, IA",131,Warren County,IA,41.332446,-93.568751,55
2012,"WARREN COUNTY, IA",92,Warren County,IA,41.332446,-93.568751,-39
2013,"WARREN COUNTY, IA",550,Warren County,IA,41.332446,-93.568751,458
2014,"WARREN COUNTY, IA",0,Warren County,IA,41.332446,-93.568751,-550
2015,"WARREN COUNTY, IA",250,Warren County,IA,41.332446,-93.568751,250
2016,"WARREN COUNTY, IA",600,Warren County,IA,41.332446,-93.568751,350
2017,"WARREN COUNTY, IA",0,Warren County,IA,41.332446,-93.568751,-600
2018,"WARREN COUNTY, IA",185,Warren County,IA,41.332446,-93.568751,185
2019,"WARREN COUNTY, IA",1853,Warren County,IA,41.332446,-93.568751,1668
2020,"WARREN COUNTY, IA",2150,Warren County,IA,41.332446,-93.568751,297
2021,"WARREN COUNTY, IA",1250,Warren County,IA,41.332446,-93.568751,-900
2022,"WARREN COUNTY, IA",0,Warren County,IA,41.332446,-93.568751,-1250
2010,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,NA
2011,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2012,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2013,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2014,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2015,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2016,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2017,"WARREN COUNTY, IL",50,Warren County,IL,40.850440999999996,-90.620223,50
2018,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,-50
2019,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2020,"WARREN COUNTY, IL",350,Warren County,IL,40.850440999999996,-90.620223,350
2021,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,-350
2022,"WARREN COUNTY, IL",0,Warren County,IL,40.850440999999996,-90.620223,0
2010,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,NA
2011,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2012,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2013,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2014,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2015,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2016,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2017,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2018,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,0
2019,"WARREN COUNTY, IN",250,Warren County,IN,40.352498,-87.375163,250
2020,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,-250
2021,"WARREN COUNTY, IN",250,Warren County,IN,40.352498,-87.375163,250
2022,"WARREN COUNTY, IN",0,Warren County,IN,40.352498,-87.375163,-250
2010,"WARREN COUNTY, KY",150,Warren County,KY,36.995634,-86.423579,NA
2011,"WARREN COUNTY, KY",0,Warren County,KY,36.995634,-86.423579,-150
2012,"WARREN COUNTY, KY",250,Warren County,KY,36.995634,-86.423579,250
2013,"WARREN COUNTY, KY",1504,Warren County,KY,36.995634,-86.423579,1254
2014,"WARREN COUNTY, KY",100,Warren County,KY,36.995634,-86.423579,-1404
2015,"WARREN COUNTY, KY",326,Warren County,KY,36.995634,-86.423579,226
2016,"WARREN COUNTY, KY",100,Warren County,KY,36.995634,-86.423579,-226
2017,"WARREN COUNTY, KY",0,Warren County,KY,36.995634,-86.423579,-100
2018,"WARREN COUNTY, KY",350,Warren County,KY,36.995634,-86.423579,350
2019,"WARREN COUNTY, KY",60,Warren County,KY,36.995634,-86.423579,-290
2020,"WARREN COUNTY, KY",662,Warren County,KY,36.995634,-86.423579,602
2021,"WARREN COUNTY, KY",0,Warren County,KY,36.995634,-86.423579,-662
2022,"WARREN COUNTY, KY",110,Warren County,KY,36.995634,-86.423579,110
2010,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,NA
2011,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,0
2012,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,0
2013,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,0
2014,"WARREN COUNTY, MO",26.25,Warren County,MO,38.761902,-91.159306,26.25
2015,"WARREN COUNTY, MO",26,Warren County,MO,38.761902,-91.159306,-0.25
2016,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,-26
2017,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,0
2018,"WARREN COUNTY, MO",100,Warren County,MO,38.761902,-91.159306,100
2019,"WARREN COUNTY, MO",0,Warren County,MO,38.761902,-91.159306,-100
2020,"WARREN COUNTY, MO",300,Warren County,MO,38.761902,-91.159306,300
2021,"WARREN COUNTY, MO",127,Warren County,MO,38.761902,-91.159306,-173
2022,"WARREN COUNTY, MO",100,Warren County,MO,38.761902,-91.159306,-27
2010,"WARREN COUNTY, MS",300,Warren County,MS,32.356095,-90.852384,NA
2011,"WARREN COUNTY, MS",0,Warren County,MS,32.356095,-90.852384,-300
2012,"WARREN COUNTY, MS",340,Warren County,MS,32.356095,-90.852384,340
2013,"WARREN COUNTY, MS",47,Warren County,MS,32.356095,-90.852384,-293
2014,"WARREN COUNTY, MS",0,Warren County,MS,32.356095,-90.852384,-47
2015,"WARREN COUNTY, MS",0,Warren County,MS,32.356095,-90.852384,0
2016,"WARREN COUNTY, MS",125,Warren County,MS,32.356095,-90.852384,125
2017,"WARREN COUNTY, MS",0,Warren County,MS,32.356095,-90.852384,-125
2018,"WARREN COUNTY, MS",500,Warren County,MS,32.356095,-90.852384,500
2019,"WARREN COUNTY, MS",437,Warren County,MS,32.356095,-90.852384,-63
2020,"WARREN COUNTY, MS",919,Warren County,MS,32.356095,-90.852384,482
2021,"WARREN COUNTY, MS",0,Warren County,MS,32.356095,-90.852384,-919
2022,"WARREN COUNTY, MS",100,Warren County,MS,32.356095,-90.852384,100
2010,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,NA
2011,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,0
2012,"WARREN COUNTY, NC",50,Warren County,NC,36.398105,-78.099899,50
2013,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,-50
2014,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,0
2015,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,0
2016,"WARREN COUNTY, NC",159,Warren County,NC,36.398105,-78.099899,159
2017,"WARREN COUNTY, NC",50,Warren County,NC,36.398105,-78.099899,-109
2018,"WARREN COUNTY, NC",86,Warren County,NC,36.398105,-78.099899,36
2019,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,-86
2020,"WARREN COUNTY, NC",100,Warren County,NC,36.398105,-78.099899,100
2021,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,-100
2022,"WARREN COUNTY, NC",0,Warren County,NC,36.398105,-78.099899,0
2010,"WARREN COUNTY, NJ",200,Warren County,NJ,40.853491,-75.009498,NA
2011,"WARREN COUNTY, NJ",30,Warren County,NJ,40.853491,-75.009498,-170
2012,"WARREN COUNTY, NJ",1253.5,Warren County,NJ,40.853491,-75.009498,1223.5
2013,"WARREN COUNTY, NJ",500,Warren County,NJ,40.853491,-75.009498,-753.5
2014,"WARREN COUNTY, NJ",683.25,Warren County,NJ,40.853491,-75.009498,183.25
2015,"WARREN COUNTY, NJ",266,Warren County,NJ,40.853491,-75.009498,-417.25
2016,"WARREN COUNTY, NJ",1433,Warren County,NJ,40.853491,-75.009498,1167
2017,"WARREN COUNTY, NJ",1073,Warren County,NJ,40.853491,-75.009498,-360
2018,"WARREN COUNTY, NJ",2453.06,Warren County,NJ,40.853491,-75.009498,1380.06
2019,"WARREN COUNTY, NJ",378,Warren County,NJ,40.853491,-75.009498,-2075.06
2020,"WARREN COUNTY, NJ",564,Warren County,NJ,40.853491,-75.009498,186
2021,"WARREN COUNTY, NJ",1046,Warren County,NJ,40.853491,-75.009498,482
2022,"WARREN COUNTY, NJ",1037,Warren County,NJ,40.853491,-75.009498,-9
2010,"WARREN COUNTY, NY",210,Warren County,NY,43.555105,-73.838139,NA
2011,"WARREN COUNTY, NY",165,Warren County,NY,43.555105,-73.838139,-45
2012,"WARREN COUNTY, NY",130,Warren County,NY,43.555105,-73.838139,-35
2013,"WARREN COUNTY, NY",402,Warren County,NY,43.555105,-73.838139,272
2014,"WARREN COUNTY, NY",450.25,Warren County,NY,43.555105,-73.838139,48.25
2015,"WARREN COUNTY, NY",502,Warren County,NY,43.555105,-73.838139,51.75
2016,"WARREN COUNTY, NY",1003,Warren County,NY,43.555105,-73.838139,501
2017,"WARREN COUNTY, NY",110,Warren County,NY,43.555105,-73.838139,-893
2018,"WARREN COUNTY, NY",287.5,Warren County,NY,43.555105,-73.838139,177.5
2019,"WARREN COUNTY, NY",100,Warren County,NY,43.555105,-73.838139,-187.5
2020,"WARREN COUNTY, NY",125,Warren County,NY,43.555105,-73.838139,25
2021,"WARREN COUNTY, NY",500,Warren County,NY,43.555105,-73.838139,375
2022,"WARREN COUNTY, NY",30,Warren County,NY,43.555105,-73.838139,-470
2010,"WARREN COUNTY, OH",253,Warren County,OH,39.425663,-84.16994,NA
2011,"WARREN COUNTY, OH",0,Warren County,OH,39.425663,-84.16994,-253
2012,"WARREN COUNTY, OH",170,Warren County,OH,39.425663,-84.16994,170
2013,"WARREN COUNTY, OH",668,Warren County,OH,39.425663,-84.16994,498
2014,"WARREN COUNTY, OH",748.75,Warren County,OH,39.425663,-84.16994,80.75
2015,"WARREN COUNTY, OH",437,Warren County,OH,39.425663,-84.16994,-311.75
2016,"WARREN COUNTY, OH",1063,Warren County,OH,39.425663,-84.16994,626
2017,"WARREN COUNTY, OH",240.3,Warren County,OH,39.425663,-84.16994,-822.7
2018,"WARREN COUNTY, OH",3714.75,Warren County,OH,39.425663,-84.16994,3474.45
2019,"WARREN COUNTY, OH",1304,Warren County,OH,39.425663,-84.16994,-2410.75
2020,"WARREN COUNTY, OH",1334.5,Warren County,OH,39.425663,-84.16994,30.5
2021,"WARREN COUNTY, OH",185,Warren County,OH,39.425663,-84.16994,-1149.5
2022,"WARREN COUNTY, OH",0,Warren County,OH,39.425663,-84.16994,-185
2010,"WARREN COUNTY, PA",1000,Warren County,PA,41.834298,-79.298182,NA
2011,"WARREN COUNTY, PA",0,Warren County,PA,41.834298,-79.298182,-1000
2012,"WARREN COUNTY, PA",341,Warren County,PA,41.834298,-79.298182,341
2013,"WARREN COUNTY, PA",1092,Warren County,PA,41.834298,-79.298182,751
2014,"WARREN COUNTY, PA",181,Warren County,PA,41.834298,-79.298182,-911
2015,"WARREN COUNTY, PA",0,Warren County,PA,41.834298,-79.298182,-181
2016,"WARREN COUNTY, PA",0,Warren County,PA,41.834298,-79.298182,0
2017,"WARREN COUNTY, PA",48,Warren County,PA,41.834298,-79.298182,48
2018,"WARREN COUNTY, PA",163.5,Warren County,PA,41.834298,-79.298182,115.5
2019,"WARREN COUNTY, PA",155,Warren County,PA,41.834298,-79.298182,-8.5
2020,"WARREN COUNTY, PA",125,Warren County,PA,41.834298,-79.298182,-30
2021,"WARREN COUNTY, PA",15,Warren County,PA,41.834298,-79.298182,-110
2022,"WARREN COUNTY, PA",0,Warren County,PA,41.834298,-79.298182,-15
2010,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,NA
2011,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2012,"WARREN COUNTY, TN",74,Warren County,TN,35.67825,-85.777343,74
2013,"WARREN COUNTY, TN",54,Warren County,TN,35.67825,-85.777343,-20
2014,"WARREN COUNTY, TN",49,Warren County,TN,35.67825,-85.777343,-5
2015,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,-49
2016,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2017,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2018,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2019,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2020,"WARREN COUNTY, TN",0,Warren County,TN,35.67825,-85.777343,0
2021,"WARREN COUNTY, TN",85,Warren County,TN,35.67825,-85.777343,85
2022,"WARREN COUNTY, TN",50,Warren County,TN,35.67825,-85.777343,-35
2010,"WARREN COUNTY, VA",100,Warren County,VA,38.908221,-78.207594,NA
2011,"WARREN COUNTY, VA",150,Warren County,VA,38.908221,-78.207594,50
2012,"WARREN COUNTY, VA",1150,Warren County,VA,38.908221,-78.207594,1000
2013,"WARREN COUNTY, VA",639,Warren County,VA,38.908221,-78.207594,-511
2014,"WARREN COUNTY, VA",555,Warren County,VA,38.908221,-78.207594,-84
2015,"WARREN COUNTY, VA",924,Warren County,VA,38.908221,-78.207594,369
2016,"WARREN COUNTY, VA",460,Warren County,VA,38.908221,-78.207594,-464
2017,"WARREN COUNTY, VA",690,Warren County,VA,38.908221,-78.207594,230
2018,"WARREN COUNTY, VA",800,Warren County,VA,38.908221,-78.207594,110
2019,"WARREN COUNTY, VA",0,Warren County,VA,38.908221,-78.207594,-800
2020,"WARREN COUNTY, VA",100,Warren County,VA,38.908221,-78.207594,100
2021,"WARREN COUNTY, VA",0,Warren County,VA,38.908221,-78.207594,-100
2022,"WARREN COUNTY, VA",1105,Warren County,VA,38.908221,-78.207594,1105
2010,"WARRICK COUNTY, IN",350,Warrick County,IN,38.097728,-87.272049,NA
2011,"WARRICK COUNTY, IN",0,Warrick County,IN,38.097728,-87.272049,-350
2012,"WARRICK COUNTY, IN",206,Warrick County,IN,38.097728,-87.272049,206
2013,"WARRICK COUNTY, IN",350,Warrick County,IN,38.097728,-87.272049,144
2014,"WARRICK COUNTY, IN",0,Warrick County,IN,38.097728,-87.272049,-350
2015,"WARRICK COUNTY, IN",0,Warrick County,IN,38.097728,-87.272049,0
2016,"WARRICK COUNTY, IN",150,Warrick County,IN,38.097728,-87.272049,150
2017,"WARRICK COUNTY, IN",0,Warrick County,IN,38.097728,-87.272049,-150
2018,"WARRICK COUNTY, IN",637,Warrick County,IN,38.097728,-87.272049,637
2019,"WARRICK COUNTY, IN",0,Warrick County,IN,38.097728,-87.272049,-637
2020,"WARRICK COUNTY, IN",100,Warrick County,IN,38.097728,-87.272049,100
2021,"WARRICK COUNTY, IN",527,Warrick County,IN,38.097728,-87.272049,427
2022,"WARRICK COUNTY, IN",200,Warrick County,IN,38.097728,-87.272049,-327
2010,"WASATCH COUNTY, UT",0,Wasatch County,UT,40.334884,-111.161568,NA
2011,"WASATCH COUNTY, UT",0,Wasatch County,UT,40.334884,-111.161568,0
2012,"WASATCH COUNTY, UT",0,Wasatch County,UT,40.334884,-111.161568,0
2013,"WASATCH COUNTY, UT",444,Wasatch County,UT,40.334884,-111.161568,444
2014,"WASATCH COUNTY, UT",438.25,Wasatch County,UT,40.334884,-111.161568,-5.75
2015,"WASATCH COUNTY, UT",333,Wasatch County,UT,40.334884,-111.161568,-105.25
2016,"WASATCH COUNTY, UT",225,Wasatch County,UT,40.334884,-111.161568,-108
2017,"WASATCH COUNTY, UT",405,Wasatch County,UT,40.334884,-111.161568,180
2018,"WASATCH COUNTY, UT",334,Wasatch County,UT,40.334884,-111.161568,-71
2019,"WASATCH COUNTY, UT",442,Wasatch County,UT,40.334884,-111.161568,108
2020,"WASATCH COUNTY, UT",390,Wasatch County,UT,40.334884,-111.161568,-52
2021,"WASATCH COUNTY, UT",485,Wasatch County,UT,40.334884,-111.161568,95
2022,"WASATCH COUNTY, UT",220,Wasatch County,UT,40.334884,-111.161568,-265
2010,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,NA
2011,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,0
2012,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,0
2013,"WASCO COUNTY, OR",450,Wasco County,OR,45.164536,-121.165069,450
2014,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,-450
2015,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,0
2016,"WASCO COUNTY, OR",100,Wasco County,OR,45.164536,-121.165069,100
2017,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,-100
2018,"WASCO COUNTY, OR",339,Wasco County,OR,45.164536,-121.165069,339
2019,"WASCO COUNTY, OR",25,Wasco County,OR,45.164536,-121.165069,-314
2020,"WASCO COUNTY, OR",750,Wasco County,OR,45.164536,-121.165069,725
2021,"WASCO COUNTY, OR",1000,Wasco County,OR,45.164536,-121.165069,250
2022,"WASCO COUNTY, OR",0,Wasco County,OR,45.164536,-121.165069,-1000
2010,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,NA
2011,"WASECA COUNTY, MN",100,Waseca County,MN,44.01846,-93.589844,100
2012,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,-100
2013,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2014,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2015,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2016,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2017,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2018,"WASECA COUNTY, MN",163.25,Waseca County,MN,44.01846,-93.589844,163.25
2019,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,-163.25
2020,"WASECA COUNTY, MN",200,Waseca County,MN,44.01846,-93.589844,200
2021,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,-200
2022,"WASECA COUNTY, MN",0,Waseca County,MN,44.01846,-93.589844,0
2010,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,NA
2011,"WASHAKIE COUNTY, WY",35,Washakie County,WY,43.878831,-107.669052,35
2012,"WASHAKIE COUNTY, WY",400,Washakie County,WY,43.878831,-107.669052,365
2013,"WASHAKIE COUNTY, WY",57,Washakie County,WY,43.878831,-107.669052,-343
2014,"WASHAKIE COUNTY, WY",143,Washakie County,WY,43.878831,-107.669052,86
2015,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,-143
2016,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,0
2017,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,0
2018,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,0
2019,"WASHAKIE COUNTY, WY",500,Washakie County,WY,43.878831,-107.669052,500
2020,"WASHAKIE COUNTY, WY",100,Washakie County,WY,43.878831,-107.669052,-400
2021,"WASHAKIE COUNTY, WY",60,Washakie County,WY,43.878831,-107.669052,-40
2022,"WASHAKIE COUNTY, WY",0,Washakie County,WY,43.878831,-107.669052,-60
2010,"WASHBURN COUNTY, WI",151,Washburn County,WI,45.892489,-91.796422,NA
2011,"WASHBURN COUNTY, WI",0,Washburn County,WI,45.892489,-91.796422,-151
2012,"WASHBURN COUNTY, WI",0,Washburn County,WI,45.892489,-91.796422,0
2013,"WASHBURN COUNTY, WI",105,Washburn County,WI,45.892489,-91.796422,105
2014,"WASHBURN COUNTY, WI",50,Washburn County,WI,45.892489,-91.796422,-55
2015,"WASHBURN COUNTY, WI",152,Washburn County,WI,45.892489,-91.796422,102
2016,"WASHBURN COUNTY, WI",250,Washburn County,WI,45.892489,-91.796422,98
2017,"WASHBURN COUNTY, WI",0,Washburn County,WI,45.892489,-91.796422,-250
2018,"WASHBURN COUNTY, WI",120,Washburn County,WI,45.892489,-91.796422,120
2019,"WASHBURN COUNTY, WI",250,Washburn County,WI,45.892489,-91.796422,130
2020,"WASHBURN COUNTY, WI",0,Washburn County,WI,45.892489,-91.796422,-250
2021,"WASHBURN COUNTY, WI",190,Washburn County,WI,45.892489,-91.796422,190
2022,"WASHBURN COUNTY, WI",0,Washburn County,WI,45.892489,-91.796422,-190
2010,"WASHINGTON COUNTY, AL",0,Washington County,AL,31.408503,-88.212404,NA
2011,"WASHINGTON COUNTY, AL",0,Washington County,AL,31.408503,-88.212404,0
2012,"WASHINGTON COUNTY, AL",245,Washington County,AL,31.408503,-88.212404,245
2013,"WASHINGTON COUNTY, AL",24,Washington County,AL,31.408503,-88.212404,-221
2014,"WASHINGTON COUNTY, AL",100,Washington County,AL,31.408503,-88.212404,76
2015,"WASHINGTON COUNTY, AL",298,Washington County,AL,31.408503,-88.212404,198
2016,"WASHINGTON COUNTY, AL",100,Washington County,AL,31.408503,-88.212404,-198
2017,"WASHINGTON COUNTY, AL",200,Washington County,AL,31.408503,-88.212404,100
2018,"WASHINGTON COUNTY, AL",82,Washington County,AL,31.408503,-88.212404,-118
2019,"WASHINGTON COUNTY, AL",140,Washington County,AL,31.408503,-88.212404,58
2020,"WASHINGTON COUNTY, AL",125,Washington County,AL,31.408503,-88.212404,-15
